"ID","Sex_R","BirthYear","Age","AgeClass","SampleYear","Strongyles","RTL","qPCRPlate","qPCRRow","Survival"
639,"Males",2009,0,"Lambs",2009,1600,2.58388215307501,84,"A",0
650,"Females",2009,0,"Lambs",2009,200,1.96465093649716,84,"D",1
511,"Females",2007,0,"Lambs",2007,300,1.64149395022819,84,"B",1
491,"Males",2007,0,"Lambs",2007,200,1.8528495247986,84,"E",1
239,"Females",2001,0,"Lambs",2001,200,2.10546051732414,84,"H",0
628,"Males",2009,0,"Lambs",2009,500,1.74238862882616,84,"F",1
187,"Males",2001,0,"Lambs",2001,100,2.05927445944932,84,"G",0
527,"Females",2007,0,"Lambs",2007,400,2.22969233420258,84,"A",1
519,"Males",2007,0,"Lambs",2007,600,1.64712503803883,84,"H",0
512,"Males",2007,0,"Lambs",2007,600,2.04705059879269,84,"A",1
675,"Females",2009,0,"Lambs",2009,600,2.52314303360503,84,"B",1
632,"Males",2009,0,"Lambs",2009,300,1.82044053360808,84,"G",0
518,"Females",2007,0,"Lambs",2007,500,2.21659507888027,85,"F",0
802,"Females",2012,0,"Lambs",2012,200,1.88615567950045,85,"D",1
496,"Females",2007,0,"Lambs",2007,100,1.88449805560572,85,"A",0
494,"Males",2007,0,"Lambs",2007,200,1.910553111972,85,"H",1
669,"Males",2009,0,"Lambs",2009,600,1.89224827337051,85,"C",0
622,"Males",2009,0,"Lambs",2009,900,2.31321307273165,85,"F",1
397,"Females",2004,0,"Lambs",2004,300,2.64589678612604,85,"G",0
367,"Males",2004,0,"Lambs",2004,900,1.86079900965386,85,"F",0
336,"Females",2004,0,"Lambs",2004,300,2.32296841980542,85,"B",0
324,"Females",2004,0,"Lambs",2004,600,2.13691564545555,85,"E",0
610,"Females",2008,0,"Lambs",2008,400,2.09913895742018,85,"G",1
359,"Males",2004,0,"Lambs",2004,600,2.11246556483478,86,"C",0
372,"Males",2004,0,"Lambs",2004,400,1.75457686322832,86,"D",0
166,"Males",2000,0,"Lambs",2000,400,1.99466919578137,86,"E",1
330,"Females",2004,0,"Lambs",2004,800,1.89930038104617,86,"F",0
149,"Males",2000,0,"Lambs",2000,900,1.74810678168172,86,"C",0
157,"Males",2000,0,"Lambs",2000,500,2.01016893055898,86,"G",0
342,"Males",2004,0,"Lambs",2004,600,2.48556466572522,86,"H",0
422,"Males",2005,0,"Lambs",2005,2100,1.93031679391325,86,"A",0
398,"Females",2004,0,"Lambs",2004,800,1.53323270421556,86,"H",0
612,"Males",2008,0,"Lambs",2008,300,1.93121437262402,86,"D",0
165,"Females",2000,0,"Lambs",2000,500,2.1521926727661,87,"A",1
354,"Males",2004,0,"Lambs",2004,3500,1.9287360826605,87,"B",0
433,"Females",2005,0,"Lambs",2005,600,1.78149765841533,87,"C",1
176,"Females",2000,0,"Lambs",2000,400,1.74743916668936,87,"E",0
144,"Males",2000,0,"Lambs",2000,100,1.84380212417993,87,"B",1
385,"Males",2004,0,"Lambs",2004,200,1.76727270866031,87,"F",0
348,"Males",2004,0,"Lambs",2004,2800,1.82726048641632,87,"G",0
150,"Males",2000,0,"Lambs",2000,700,1.82906011644315,87,"C",1
22,"Females",1998,0,"Lambs",1998,800,2.24894237208326,87,"C",0
245,"Males",2002,0,"Lambs",2002,800,1.70275684948114,87,"F",1
59,"Females",1998,0,"Lambs",1998,400,2.24589500736833,88,"A",0
48,"Males",1998,0,"Lambs",1998,600,1.96963831550865,88,"C",0
12,"Females",1998,0,"Lambs",1998,400,1.86874838592519,88,"E",0
69,"Females",1998,0,"Lambs",1998,500,1.96623000563491,88,"H",0
51,"Females",1998,0,"Lambs",1998,1600,1.76834015357704,88,"D",0
730,"Females",2010,0,"Lambs",2010,200,2.00627503746656,88,"H",0
684,"Males",2010,0,"Lambs",2010,700,2.01848662069329,88,"A",0
688,"Males",2010,0,"Lambs",2010,2900,2.10661791514065,88,"C",0
708,"Females",2010,0,"Lambs",2010,300,1.48306098020017,88,"A",0
38,"Males",1998,0,"Lambs",1998,300,2.04995746913317,88,"A",0
65,"Males",1998,0,"Lambs",1998,200,2.05417111751923,88,"G",0
75,"Males",1998,0,"Lambs",1998,200,1.59566864583414,89,"D",0
722,"Males",2010,0,"Lambs",2010,700,1.79528114827955,89,"E",1
76,"Females",1998,0,"Lambs",1998,600,1.86422366524901,89,"F",0
15,"Females",1998,0,"Lambs",1998,600,1.54112564824071,89,"G",0
1,"Males",1998,0,"Lambs",1998,2800,2.42138494683412,90,"A",0
247,"Females",2002,0,"Lambs",2002,0,1.97564341091716,90,"C",1
66,"Females",1998,0,"Lambs",1998,1400,2.24762210671398,90,"D",0
45,"Females",1998,0,"Lambs",1998,400,2.00605268254529,90,"D",1
72,"Females",1998,0,"Lambs",1998,100,1.76665948661543,90,"A",1
4,"Females",1998,0,"Lambs",1998,400,1.64503819297652,90,"E",0
8,"Males",1998,0,"Lambs",1998,1600,1.82999426099853,90,"E",0
19,"Males",1998,0,"Lambs",1998,2400,1.44917514618754,90,"G",0
70,"Males",1998,0,"Lambs",1998,200,1.9278826688452,91,"H",NA
251,"Females",2002,0,"Lambs",2002,600,2.15195493125924,91,"D",1
781,"Males",2011,0,"Lambs",2011,2800,2.2922786165883,91,"E",0
280,"Females",2003,0,"Lambs",2003,100,1.72057067848538,91,"G",1
107,"Females",1999,0,"Lambs",1999,600,1.93377088355175,91,"E",1
307,"Females",2003,0,"Lambs",2003,400,1.73450889456551,91,"F",1
460,"Males",2006,0,"Lambs",2006,600,2.25270287486963,91,"A",0
447,"Males",2006,0,"Lambs",2006,2400,2.59548121766537,91,"C",0
90,"Males",1999,0,"Lambs",1999,400,1.85055852935514,91,"H",1
105,"Females",1999,0,"Lambs",1999,600,2.58201197291824,92,"B",0
102,"Males",1999,0,"Lambs",1999,200,1.75911542305137,92,"E",1
283,"Females",2003,0,"Lambs",2003,200,1.81672494541192,92,"B",1
277,"Males",2003,0,"Lambs",2003,0,1.79877401786476,92,"F",1
289,"Males",2003,0,"Lambs",2003,400,1.95176441030361,92,"F",1
79,"Females",1999,0,"Lambs",1999,1000,2.14416903317783,92,"G",1
103,"Males",1999,0,"Lambs",1999,900,1.92294145315168,92,"G",1
473,"Males",2006,0,"Lambs",2006,1800,2.00148851550598,93,"A",1
484,"Males",2006,0,"Lambs",2006,600,1.59157238316051,93,"A",0
86,"Females",1999,0,"Lambs",1999,500,1.53776657928085,93,"H",1
774,"Males",2011,0,"Lambs",2011,1600,1.6812232897464,93,"B",0
106,"Males",1999,0,"Lambs",1999,200,1.57083324473237,93,"H",1
